Order_ID,Order_Date,Customer,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Channel
SO001886,2024-10-12,William Okoye,Toronto,Computing,Keyboard,8,1446,0.05,10989.6,8532.43,2457.17,Online
SO001887,2022-08-16,Sarah Smith,Abuja,Accessories,Power Bank,6,769,0.2,3691.2,2450.18,1241.02,Wholesale
SO001888,2023-02-10,Charles Wilson,Accra,Computing,Power Bank,2,1258,0,2516,1483.2,1032.8,Retail
SO001889,2023-08-27,Susan Wilson,Ibadan,Accessories,Tablet,5,1420,0,7100,5541.68,1558.32,Online
SO001890,2023-04-05,Ada Adeyemi,Ibadan,Accessories,Printer,3,1152,0.15,2937.6,1860.46,1077.14,Wholesale
SO001891,2022-09-29,Daniel Eze,Enugu,Electronics,Router,2,252,0,504,312.59,191.41,Wholesale
SO001892,2024-09-01,Elizabeth Thomas,London,Mobile,Monitor,5,1252,0,6260,4147.54,2112.46,Retail
SO001893,2022-08-10,Yusuf Okafor,Benin City,Mobile,Mouse,7,740,0.05,4921.0,4027.84,893.16,Online
SO001894,2022-03-04,Joseph Brown,Cape Town,Accessories,Webcam,3,366,0,1098,651.4,446.6,Wholesale
SO001895,2023-05-19,Jennifer Williams,Enugu,Mobile,Desk,2,900,0,1800,1464.04,335.96,Wholesale
SO001896,2025-07-10,James Williams,Cape Town,Computing,USB Hub,6,1744,0.15,8894.4,6643.35,2251.05,Online
SO001897,2025-12-31,Sarah Davis,Kano,Accessories,Mouse,6,680,0.05,3876.0,2980.09,895.91,Online
SO001898,2025-05-04,David Johnson,Dubai,Electronics,Laptop,1,559,0,559,428.45,130.55,Retail
SO001899,2025-10-02,David Okoye,Toronto,Mobile,Office Chair,8,953,0,7624,5085.45,2538.55,Online
SO001900,2024-11-29,Robert Davis,Lagos,Electronics,Router,2,1613,0,3226,2099.99,1126.01,Retail
SO001901,2023-12-20,Elizabeth Johnson,New York,Computing,Smartphone,3,1244,0.05,3545.4,2244.29,1301.11,Wholesale
SO001902,2022-07-11,Elizabeth Smith,Toronto,Mobile,Laptop,6,406,0.15,2070.6,1486.9,583.7,Retail
SO001903,2023-12-02,Aisha Eze,Dubai,Electronics,Tablet,2,1458,0,2916,1645.3,1270.7,Online
SO001904,2022-09-04,Thomas Williams,Kano,Accessories,Printer,1,348,0.1,313.2,208.39,104.81,Online
SO001905,2024-05-30,Daniel Eze,Lagos,Electronics,USB Hub,4,1676,0.1,6033.6,4272.03,1761.57,Online
SO001906,2024-12-05,Daniel Anderson,New York,Electronics,Desk,5,1221,0.2,4884.0,3765.27,1118.73,Online
SO001907,2025-03-29,David Mensah,Accra,Computing,Mouse,2,1550,0.05,2945.0,2025.88,919.12,Wholesale
SO001908,2022-01-26,Fatima Johnson,Cape Town,Office,Headphones,6,868,0,5208,2910.25,2297.75,Wholesale
SO001909,2025-06-08,John Okoye,New York,Mobile,Headphones,5,612,0,3060,2023.08,1036.92,Wholesale
SO001910,2022-08-09,Blessing Williams,Toronto,Mobile,Tablet,6,1680,0.15,8568.0,4725.8,3842.2,Wholesale
SO001911,2024-10-22,Ada Bello,Lagos,Mobile,Power Bank,2,627,0,1254,750.56,503.44,Online
SO001912,2024-05-18,Tunde Thomas,Toronto,Electronics,Mouse,1,84,0.15,71.4,49.07,22.33,Wholesale
SO001913,2022-09-23,Mary Wilson,Kano,Office,Headphones,8,939,0.05,7136.4,5599.06,1537.34,Retail
SO001914,2023-12-26,Robert Miller,Cape Town,Mobile,Power Bank,1,801,0,801,611.35,189.65,Wholesale
SO001915,2025-06-09,Ada Ogunleye,Toronto,Electronics,Keyboard,7,393,0.05,2613.45,2031.01,582.44,Wholesale
SO001916,2023-07-17,Joseph Ibrahim,Johannesburg,Computing,Router,7,734,0.2,4110.4,2539.82,1570.58,Online
SO001917,2025-06-17,Patricia Okafor,Kano,Office,Monitor,4,184,0.15,625.6,384.46,241.14,Online
SO001918,2024-11-21,John Brown,Johannesburg,Accessories,Laptop,4,1751,0,7004,5230.67,1773.33,Online
SO001919,2024-02-25,Susan Okafor,Toronto,Mobile,Power Bank,8,680,0.1,4896.0,2789.56,2106.44,Wholesale
SO001920,2022-03-17,Michael Musa,Cape Town,Electronics,Desk,3,125,0,375,279.18,95.82,Wholesale
SO001921,2022-11-05,Robert Johnson,Lagos,Office,Webcam,8,1002,0.1,7214.4,5136.97,2077.43,Wholesale
SO001922,2023-11-17,Robert Eze,London,Office,Router,6,1701,0.05,9695.7,7825.93,1869.77,Online
SO001923,2024-06-09,Thomas Bello,Kano,Computing,Headphones,7,1442,0.15,8579.9,5260.72,3319.18,Wholesale
SO001924,2022-01-13,Ibrahim Anderson,Ibadan,Electronics,Webcam,4,1097,0.1,3949.2,3168.02,781.18,Wholesale
SO001925,2022-02-10,Chinedu Williams,New York,Office,Laptop,1,183,0.15,155.55,126.07,29.48,Wholesale
SO001926,2022-09-24,Chinedu Anderson,Nairobi,Office,Smartphone,3,804,0.1,2170.8,1769.24,401.56,Retail
SO001927,2022-01-03,Charles Brown,Kano,Office,Office Chair,6,1340,0.2,6432.0,3572.77,2859.23,Wholesale
SO001928,2024-02-15,Jessica Jones,Kano,Office,Monitor,7,159,0.05,1057.35,600.14,457.21,Wholesale
SO001929,2022-05-29,William Anderson,Johannesburg,Office,Smartphone,1,387,0,387,252.81,134.19,Wholesale
SO001930,2024-05-19,Mary Musa,Enugu,Office,Smartphone,8,101,0.15,686.8,455.82,230.98,Online
SO001931,2022-06-05,Sarah Johnson,Toronto,Office,Keyboard,6,1623,0.15,8277.3,5183.22,3094.08,Retail
SO001932,2024-02-03,Chinedu Eze,Lagos,Computing,Monitor,4,624,0,2496,1954.67,541.33,Wholesale
SO001933,2023-10-11,Jennifer Thomas,Toronto,Office,Headphones,7,588,0.1,3704.4,2512.18,1192.22,Retail
SO001934,2023-08-04,Emeka Davis,Accra,Mobile,Desk,7,1713,0.1,10791.9,8690.74,2101.16,Online
SO001935,2025-08-08,Blessing Musa,Kano,Office,Laptop,3,1134,0.1,3061.8,1693.72,1368.08,Wholesale
SO001936,2024-05-25,Patricia Musa,Kano,Computing,Keyboard,8,1542,0,12336,7647.61,4688.39,Retail
SO001937,2023-03-18,Joseph Musa,Benin City,Computing,Webcam,8,557,0.1,4010.4,2388.68,1621.72,Retail
SO001938,2024-03-31,Elizabeth Wilson,Benin City,Electronics,Desk,2,1006,0.05,1911.4,1329.33,582.07,Online
SO001939,2025-06-27,Jennifer Thomas,Cape Town,Computing,Mouse,8,458,0.2,2931.2,2276.91,654.29,Online
SO001940,2024-11-18,David Johnson,New York,Accessories,Keyboard,4,1543,0.05,5863.4,4501.89,1361.51,Retail
SO001941,2024-05-30,William Adeyemi,Ibadan,Office,Laptop,8,55,0.05,418.0,312.51,105.49,Retail
SO001942,2025-06-27,Joseph Okoye,Port Harcourt,Office,Monitor,7,1501,0,10507,6825.98,3681.02,Wholesale
SO001943,2022-05-23,Aisha Adeyemi,Benin City,Computing,USB Hub,4,562,0,2248,1795.25,452.75,Retail
SO001944,2022-04-18,Daniel Miller,Cape Town,Electronics,Monitor,5,78,0.15,331.5,198.18,133.32,Retail
SO001945,2022-08-05,Sarah Ibrahim,Port Harcourt,Mobile,Webcam,7,398,0.2,2228.8,1700.45,528.35,Retail
SO001946,2022-01-16,Blessing Okoye,London,Computing,Webcam,3,1568,0,4704,2646.73,2057.27,Retail
SO001947,2024-03-07,John Brown,Toronto,Computing,Monitor,2,1183,0,2366,1511.95,854.05,Retail
SO001948,2024-10-28,Robert Musa,Benin City,Electronics,Headphones,7,648,0.1,4082.4,2880.95,1201.45,Online
SO001949,2023-07-31,Barbara Brown,London,Computing,Mouse,6,1677,0.2,8049.6,5254.29,2795.31,Online
SO001950,2025-02-22,Ada Adeyemi,Port Harcourt,Mobile,USB Hub,5,1429,0.1,6430.5,4421.71,2008.79,Wholesale
SO001951,2025-03-10,David Jones,Nairobi,Mobile,Power Bank,3,578,0,1734,1203.42,530.58,Online
SO001952,2025-01-18,Blessing Bello,Toronto,Computing,USB Hub,3,437,0,1311,944.07,366.93,Retail
SO001953,2024-06-18,David Jones,Ibadan,Computing,Smartphone,1,1527,0.1,1374.3,870.49,503.81,Retail
SO001954,2025-05-13,Blessing Musa,Benin City,Accessories,USB Hub,4,1640,0,6560,5123.06,1436.94,Retail
SO001955,2023-01-19,Joseph Okafor,Ibadan,Accessories,Desk,1,1556,0,1556,914.25,641.75,Wholesale
SO001956,2025-08-08,Elizabeth Ogunleye,Johannesburg,Mobile,External SSD,1,732,0.15,622.2,401.78,220.42,Wholesale
SO001957,2023-08-27,Elizabeth Williams,Port Harcourt,Office,Smartphone,3,753,0,2259,1821.45,437.55,Wholesale
SO001958,2024-03-11,Joseph Smith,London,Electronics,Tablet,5,1596,0.15,6783.0,3812.77,2970.23,Wholesale
SO001959,2023-01-11,Patricia Williams,Abuja,Mobile,Power Bank,5,1421,0.2,5684.0,4458.5,1225.5,Wholesale
SO001960,2023-10-31,Fatima Smith,Enugu,Electronics,Power Bank,4,473,0,1892,1485.17,406.83,Retail
SO001961,2025-11-02,Yusuf Jones,Johannesburg,Accessories,Headphones,8,760,0.2,4864.0,3803.27,1060.73,Online
SO001962,2025-04-10,Michael Eze,Johannesburg,Accessories,Mouse,1,365,0.05,346.75,227.92,118.83,Retail
SO001963,2024-11-02,Linda Eze,Ibadan,Accessories,Office Chair,6,446,0.2,2140.8,1586.47,554.33,Retail
SO001964,2022-06-16,Ibrahim Miller,Lagos,Office,Mouse,7,1175,0.05,7813.75,4974.94,2838.81,Online
SO001965,2022-09-30,Karen Ibrahim,Ibadan,Mobile,Desk,3,1261,0.15,3215.55,2613.67,601.88,Online
SO001966,2023-06-03,Blessing Musa,Ibadan,Accessories,Tablet,7,1420,0.15,8449.0,5303.55,3145.45,Wholesale
SO001967,2024-02-04,Ada Ogunleye,Accra,Computing,Keyboard,1,702,0,702,486.95,215.05,Online
SO001968,2022-04-29,Barbara Brown,Dubai,Accessories,Monitor,7,1017,0,7119,4821.59,2297.41,Online
SO001969,2025-12-06,Joseph Davis,Nairobi,Mobile,Office Chair,2,1692,0,3384,2520.71,863.29,Wholesale
SO001970,2024-06-05,David Eze,London,Computing,Laptop,2,980,0,1960,1154.29,805.71,Retail
SO001971,2023-12-26,Mary Adebayo,Johannesburg,Computing,Printer,6,1408,0.15,7180.8,5639.99,1540.81,Retail
SO001972,2023-06-26,John Anderson,Kano,Accessories,Smartphone,3,747,0.05,2128.95,1292.92,836.03,Online
SO001973,2023-10-23,Linda Anderson,Port Harcourt,Office,USB Hub,7,1488,0.05,9895.2,5721.27,4173.93,Wholesale
SO001974,2023-12-22,Ngozi Miller,Toronto,Office,Tablet,7,834,0.05,5546.1,4019.79,1526.31,Wholesale
SO001975,2022-08-14,Linda Okoye,Ibadan,Electronics,Keyboard,1,1297,0,1297,995.78,301.22,Wholesale
SO001976,2023-09-02,Yusuf Anderson,New York,Mobile,Power Bank,8,1439,0.05,10936.4,6332.46,4603.94,Retail
SO001977,2022-08-19,Charles Anderson,Benin City,Accessories,External SSD,4,1076,0.2,3443.2,2487.6,955.6,Online
SO001978,2022-08-27,Sarah Brown,Johannesburg,Office,Tablet,5,1696,0.05,8056.0,6519.6,1536.4,Online
SO001979,2025-03-01,Blessing Miller,Enugu,Electronics,Laptop,1,454,0.2,363.2,212.49,150.71,Online
SO001980,2022-02-05,Ada Anderson,Johannesburg,Accessories,Headphones,1,58,0.05,55.1,34.17,20.93,Online
SO001981,2022-02-20,Barbara Okafor,Benin City,Mobile,Keyboard,7,57,0,399,266.8,132.2,Retail
SO001982,2024-08-27,Thomas Ogunleye,Cape Town,Computing,Smartphone,4,473,0.15,1608.2,1306.44,301.76,Online
SO001983,2025-06-15,Ngozi Eze,Dubai,Computing,USB Hub,8,1345,0.2,8608.0,4756.38,3851.62,Online
SO001984,2024-07-21,Emeka Thomas,Dubai,Office,Router,2,800,0.1,1440.0,1008.15,431.85,Retail
SO001985,2022-12-10,Linda Thomas,Port Harcourt,Office,Webcam,2,1320,0.15,2244.0,1397.35,846.65,Wholesale
SO001986,2025-02-13,Charles Bello,Kano,Office,Monitor,2,47,0.05,89.3,50.65,38.65,Wholesale
SO001987,2023-04-21,Joseph Smith,Lagos,Mobile,Office Chair,4,1673,0,6692,5474.01,1217.99,Wholesale
SO001988,2024-11-28,William Anderson,Ibadan,Electronics,USB Hub,2,547,0.15,929.9,706.01,223.89,Retail
SO001989,2023-10-18,Barbara Musa,Lagos,Office,Router,3,603,0,1809,1406.46,402.54,Retail
SO001990,2022-07-10,James Thomas,Cape Town,Mobile,Desk,8,1369,0.2,8761.6,5687.89,3073.71,Wholesale
SO001991,2023-06-27,Susan Okoye,Ibadan,Electronics,Mouse,3,416,0,1248,747.21,500.79,Retail
SO001992,2024-02-07,Tunde Johnson,Lagos,Accessories,Webcam,7,1457,0,10199,7376.9,2822.1,Online
SO001993,2022-12-14,Patricia Miller,Port Harcourt,Accessories,Office Chair,6,586,0.15,2988.6,2182.06,806.54,Online
SO001994,2023-02-22,Thomas Adebayo,Dubai,Computing,Headphones,5,465,0,2325,1786.55,538.45,Online
SO001995,2023-08-11,Chinedu Wilson,Cape Town,Mobile,USB Hub,8,367,0.1,2642.4,1559.73,1082.67,Retail
SO001996,2023-04-04,Michael Okafor,Ibadan,Accessories,Office Chair,1,1295,0,1295,832.06,462.94,Retail
SO001997,2025-10-21,Sarah Ibrahim,London,Office,Laptop,6,575,0,3450,2291.94,1158.06,Online
SO001998,2023-05-29,David Adebayo,Benin City,Mobile,Laptop,7,35,0.05,232.75,128.16,104.59,Wholesale
SO001999,2023-10-25,Karen Miller,Cape Town,Mobile,Monitor,7,1610,0,11270,8191.0,3079.0,Wholesale
SO002000,2022-11-30,Emeka Okafor,Abuja,Mobile,Mouse,4,902,0,3608,2926.66,681.34,Online
SO002001,2022-06-17,Jessica Williams,Toronto,Mobile,Router,7,1550,0.1,9765.0,5586.07,4178.93,Online
SO002002,2024-08-07,John Ogunleye,Lagos,Accessories,Office Chair,7,1608,0.2,9004.8,6002.41,3002.39,Retail
SO002003,2023-01-07,Aisha Musa,Accra,Office,Smartphone,6,1007,0.05,5739.9,4006.75,1733.15,Retail
SO002004,2022-05-14,Charles Okoye,Cape Town,Office,Power Bank,2,449,0,898,696.36,201.64,Online
SO002005,2025-03-20,Jennifer Davis,Enugu,Computing,USB Hub,1,1298,0.1,1168.2,754.27,413.93,Wholesale
SO002006,2024-09-08,Chinedu Okoye,Toronto,Electronics,External SSD,7,1783,0.2,9984.8,6318.54,3666.26,Online
SO002007,2024-04-27,Emeka Miller,Toronto,Computing,Router,2,1788,0,3576,2109.36,1466.64,Retail
SO002008,2025-04-22,Linda Musa,Lagos,Mobile,Webcam,1,832,0.05,790.4,574.93,215.47,Online
SO002009,2022-05-07,Emeka Anderson,Accra,Accessories,Printer,7,473,0.15,2814.35,2280.39,533.96,Retail
SO002010,2025-05-08,Jennifer Okoye,New York,Office,Laptop,4,1149,0.05,4366.2,2746.07,1620.13,Online
SO002011,2024-01-10,Chinedu Ibrahim,Cape Town,Office,Power Bank,1,553,0,553,446.56,106.44,Online
SO002012,2024-06-26,Chinedu Williams,Benin City,Computing,Smartphone,5,1391,0.1,6259.5,4540.19,1719.31,Wholesale
SO002013,2023-07-16,Thomas Bello,Benin City,Computing,Smartphone,3,1636,0.1,4417.2,3186.4,1230.8,Online
SO002014,2023-06-23,Karen Williams,Benin City,Mobile,Tablet,6,714,0.2,3427.2,1997.13,1430.07,Wholesale
SO002015,2025-11-19,Sarah Ibrahim,London,Electronics,Desk,5,1452,0.2,5808.0,4067.11,1740.89,Wholesale
SO002016,2024-08-23,Jessica Mensah,Ibadan,Computing,Printer,5,950,0.1,4275.0,3280.95,994.05,Wholesale
SO002017,2023-03-06,Thomas Thomas,Cape Town,Computing,Office Chair,6,1642,0,9852,7947.6,1904.4,Wholesale
SO002018,2023-11-06,Daniel Williams,Ibadan,Electronics,Router,5,1145,0,5725,4553.57,1171.43,Online
SO002019,2023-11-25,Patricia Mensah,Cape Town,Computing,External SSD,6,978,0.2,4694.4,2972.37,1722.03,Online
SO002020,2025-10-11,Linda Ogunleye,Cape Town,Electronics,Headphones,8,858,0.05,6520.8,3623.31,2897.49,Retail
SO002021,2024-03-21,Aisha Ibrahim,Lagos,Accessories,Mouse,1,1330,0,1330,824.5,505.5,Online
SO002022,2025-05-30,Ibrahim Jones,Port Harcourt,Computing,Office Chair,4,310,0.05,1178.0,699.61,478.39,Online
SO002023,2022-04-29,Ibrahim Mensah,Enugu,Office,Headphones,6,924,0.15,4712.4,2872.43,1839.97,Online
SO002024,2025-07-10,William Smith,Nairobi,Computing,Headphones,4,248,0.05,942.4,543.79,398.61,Wholesale
SO002025,2022-02-17,Elizabeth Jones,Kano,Office,Webcam,2,638,0,1276,839.41,436.59,Wholesale
SO002026,2023-12-01,Daniel Mensah,Dubai,Office,Smartphone,2,496,0.1,892.8,654.71,238.09,Online
SO002027,2025-10-04,Daniel Eze,Port Harcourt,Office,Tablet,4,729,0.2,2332.8,1539.1,793.7,Retail
SO002028,2023-07-30,Jessica Adeyemi,Dubai,Mobile,Printer,2,530,0.2,848.0,603.93,244.07,Online
SO002029,2025-10-16,Ada Mensah,Cape Town,Electronics,External SSD,4,1512,0,6048,4104.66,1943.34,Retail
SO002030,2023-04-04,Sarah Okoye,Enugu,Electronics,Router,4,266,0,1064,658.89,405.11,Retail
SO002031,2022-11-08,Elizabeth Mensah,Toronto,Office,Power Bank,3,148,0.05,421.8,283.21,138.59,Online
SO002032,2023-12-11,Mary Wilson,Ibadan,Computing,Office Chair,2,362,0.1,651.6,472.61,178.99,Wholesale
SO002033,2022-11-11,Linda Thomas,Lagos,Electronics,Router,2,1023,0.05,1943.7,1524.54,419.16,Online
SO002034,2025-06-19,Yusuf Anderson,Toronto,Office,Office Chair,7,1367,0.05,9090.55,6914.54,2176.01,Retail
SO002035,2022-06-03,Elizabeth Williams,Benin City,Office,Tablet,6,1453,0.1,7846.2,4930.56,2915.64,Online
SO002036,2025-09-15,Ngozi Anderson,Accra,Accessories,Headphones,7,1331,0,9317,6110.56,3206.44,Wholesale
SO002037,2024-04-25,Emeka Adeyemi,Dubai,Office,Smartphone,5,1650,0,8250,5823.82,2426.18,Wholesale
SO002038,2022-06-23,Robert Adeyemi,Nairobi,Electronics,Power Bank,7,450,0.05,2992.5,2402.15,590.35,Wholesale
SO002039,2022-08-22,Karen Okafor,Accra,Accessories,USB Hub,7,244,0,1708,1285.71,422.29,Online
SO002040,2024-01-15,Robert Ogunleye,Nairobi,Electronics,Office Chair,1,656,0.1,590.4,352.63,237.77,Retail
SO002041,2023-08-27,Jennifer Wilson,London,Accessories,Monitor,1,882,0.15,749.7,543.01,206.69,Retail
SO002042,2023-11-19,Daniel Bello,Lagos,Accessories,Printer,3,1111,0,3333,2590.23,742.77,Online
SO002043,2022-10-20,Patricia Bello,Accra,Office,Mouse,3,197,0,591,448.87,142.13,Online
SO002044,2023-02-01,William Adebayo,Accra,Computing,Desk,5,1327,0.05,6303.25,3577.43,2725.82,Wholesale
SO002045,2022-04-24,Jessica Smith,Port Harcourt,Accessories,Laptop,1,215,0.15,182.75,135.32,47.43,Online
SO002046,2025-07-25,Daniel Williams,Ibadan,Computing,Headphones,8,1759,0.05,13368.4,7606.82,5761.58,Online
SO002047,2024-02-15,William Brown,Nairobi,Computing,Headphones,5,1602,0.05,7609.5,6144.98,1464.52,Wholesale
SO002048,2025-04-02,Ngozi Bello,Ibadan,Mobile,External SSD,4,392,0,1568,959.04,608.96,Online
SO002049,2025-02-24,Linda Thomas,Enugu,Computing,Office Chair,7,1573,0.15,9359.35,5280.7,4078.65,Online
SO002050,2024-02-05,Jennifer Adebayo,Nairobi,Office,Monitor,2,194,0.1,349.2,254.5,94.7,Wholesale
SO002051,2023-01-25,Patricia Adeyemi,Benin City,Electronics,Mouse,1,70,0.15,59.5,35.95,23.55,Wholesale
SO002052,2022-04-18,Jessica Smith,London,Mobile,Smartphone,5,659,0.2,2636.0,1777.01,858.99,Online
SO002053,2025-08-19,William Smith,Nairobi,Accessories,USB Hub,1,809,0.15,687.65,488.94,198.71,Online
SO002054,2022-03-30,David Anderson,Lagos,Mobile,Laptop,3,623,0,1869,1240.59,628.41,Retail
SO002055,2022-08-07,James Okafor,Toronto,Mobile,Office Chair,6,435,0.1,2349.0,1477.84,871.16,Wholesale
SO002056,2022-11-17,Daniel Okafor,New York,Electronics,USB Hub,2,775,0,1550,993.21,556.79,Retail
SO002057,2024-08-28,Ngozi Adeyemi,Johannesburg,Mobile,Printer,7,1547,0.1,9746.1,6300.0,3446.1,Online
SO002058,2025-10-09,Tunde Ogunleye,Ibadan,Computing,Router,3,1599,0,4797,2765.97,2031.03,Wholesale
SO002059,2023-12-25,Jessica Ogunleye,Johannesburg,Office,Webcam,3,42,0.2,100.8,73.6,27.2,Retail
SO002060,2024-10-15,Ngozi Bello,Dubai,Mobile,Desk,8,841,0.15,5718.8,3696.05,2022.75,Retail
SO002061,2025-06-11,Robert Bello,Nairobi,Office,Tablet,6,1720,0.2,8256.0,6085.72,2170.28,Wholesale
SO002062,2022-11-10,Robert Wilson,Toronto,Office,Office Chair,6,604,0.15,3080.4,1915.09,1165.31,Online
SO002063,2023-11-09,Yusuf Johnson,New York,Office,USB Hub,2,455,0,910,710.19,199.81,Retail
SO002064,2024-04-23,David Mensah,Ibadan,Electronics,Monitor,3,1210,0,3630,2955.93,674.07,Wholesale
SO002065,2023-11-22,Robert Williams,Cape Town,Computing,Smartphone,2,794,0,1588,1047.68,540.32,Online
SO002066,2023-06-24,Joseph Adebayo,Accra,Accessories,Office Chair,8,119,0.05,904.4,558.28,346.12,Wholesale
SO002067,2024-09-01,Blessing Ibrahim,Cape Town,Computing,Office Chair,7,1604,0.2,8982.4,6180.41,2801.99,Online
SO002068,2022-10-01,Karen Bello,Port Harcourt,Computing,Router,5,120,0.1,540.0,389.83,150.17,Online
SO002069,2023-11-09,Patricia Johnson,Benin City,Mobile,External SSD,1,1797,0,1797,1251.0,546.0,Online
SO002070,2023-11-28,Charles Bello,Cape Town,Electronics,External SSD,6,892,0.15,4549.2,2670.71,1878.49,Retail
SO002071,2022-09-19,Mary Musa,Cape Town,Accessories,Smartphone,2,986,0,1972,1536.67,435.33,Wholesale
SO002072,2023-09-07,Susan Jones,Ibadan,Mobile,Router,7,494,0,3458,2018.26,1439.74,Online
SO002073,2024-05-05,Ibrahim Adeyemi,Nairobi,Electronics,Desk,5,293,0.1,1318.5,1011.84,306.66,Online
SO002074,2024-08-31,Ngozi Wilson,Johannesburg,Electronics,Headphones,4,312,0.15,1060.8,798.5,262.3,Online
SO002075,2023-10-23,Chinedu Miller,Kano,Computing,Mouse,3,304,0.1,820.8,651.53,169.27,Online
SO002076,2022-11-10,Emeka Davis,Enugu,Computing,Printer,6,282,0,1692,1252.96,439.04,Online
SO002077,2022-01-13,Robert Brown,Lagos,Office,Power Bank,8,1188,0.15,8078.4,5075.1,3003.3,Retail
SO002078,2024-10-14,Patricia Wilson,New York,Computing,External SSD,3,1722,0.15,4391.1,3426.8,964.3,Wholesale
SO002079,2023-03-28,Elizabeth Ibrahim,Cape Town,Accessories,Monitor,2,128,0.2,204.8,132.44,72.36,Retail
SO002080,2023-01-21,Blessing Anderson,Cape Town,Computing,Printer,1,795,0,795,561.2,233.8,Retail
SO002081,2023-10-14,Ngozi Mensah,Accra,Computing,Tablet,6,1250,0.15,6375.0,4795.22,1579.78,Retail
SO002082,2022-12-22,John Brown,Kano,Electronics,Webcam,6,1391,0,8346,6843.58,1502.42,Online
SO002083,2022-03-04,Robert Mensah,Johannesburg,Electronics,Office Chair,5,1370,0,6850,4565.27,2284.73,Online
SO002084,2025-10-28,Ngozi Jones,Dubai,Office,Tablet,4,1317,0.15,4477.8,3264.27,1213.53,Wholesale
SO002085,2025-12-07,William Okafor,Johannesburg,Computing,Mouse,2,1652,0.15,2808.4,1809.64,998.76,Online
SO002086,2025-05-31,Jessica Adeyemi,Toronto,Office,External SSD,4,1786,0,7144,4996.23,2147.77,Online
SO002087,2023-11-13,John Okafor,Enugu,Accessories,Desk,2,1678,0,3356,2497.39,858.61,Wholesale
SO002088,2025-08-15,Thomas Eze,Enugu,Office,Router,5,347,0.15,1474.75,1056.36,418.39,Wholesale
SO002089,2024-12-29,Fatima Thomas,Kano,Electronics,Power Bank,2,815,0.1,1467.0,808.88,658.12,Online
SO002090,2024-12-18,Jennifer Williams,Enugu,Mobile,Mouse,7,1419,0.1,8939.7,7067.74,1871.96,Wholesale
SO002091,2023-09-09,Aisha Anderson,New York,Computing,Desk,2,305,0.1,549.0,383.16,165.84,Wholesale
SO002092,2024-09-18,Barbara Musa,New York,Computing,Smartphone,3,1420,0.15,3621.0,2563.02,1057.98,Online
SO002093,2022-04-25,Susan Mensah,Enugu,Computing,Mouse,4,201,0,804,521.94,282.06,Wholesale
SO002094,2025-03-01,Robert Johnson,Nairobi,Accessories,Monitor,4,1043,0.05,3963.4,2667.63,1295.77,Wholesale
SO002095,2023-01-25,Charles Davis,Cape Town,Office,Keyboard,6,130,0.05,741.0,500.59,240.41,Wholesale
SO002096,2022-08-25,Elizabeth Jones,Benin City,Mobile,Laptop,5,335,0.1,1507.5,1034.53,472.97,Wholesale
SO002097,2025-08-13,Karen Ibrahim,Johannesburg,Accessories,Headphones,3,985,0.15,2511.75,1603.25,908.5,Retail
SO002098,2025-12-22,Chinedu Ibrahim,Cape Town,Office,Smartphone,7,813,0,5691,3859.54,1831.46,Online
SO002099,2025-08-11,Emeka Thomas,Abuja,Office,Office Chair,1,1338,0.1,1204.2,764.17,440.03,Retail
SO002100,2023-01-15,David Ibrahim,London,Accessories,Keyboard,2,34,0,68,49.76,18.24,Retail
SO002101,2025-12-10,Joseph Bello,Ibadan,Accessories,USB Hub,6,166,0.2,796.8,518.58,278.22,Wholesale
SO002102,2023-07-17,Linda Brown,New York,Computing,Power Bank,3,22,0.2,52.8,34.61,18.19,Retail
SO002103,2025-03-22,Fatima Thomas,Lagos,Accessories,External SSD,6,901,0,5406,4130.49,1275.51,Retail
SO002104,2022-03-22,Mary Adebayo,Enugu,Computing,USB Hub,6,506,0,3036,1972.53,1063.47,Retail
SO002105,2023-04-11,Karen Williams,Ibadan,Electronics,Power Bank,3,249,0.1,672.3,400.86,271.44,Wholesale
SO002106,2023-02-10,Joseph Johnson,Dubai,Electronics,Laptop,1,94,0.15,79.9,50.62,29.28,Wholesale
SO002107,2023-07-24,Robert Bello,Kano,Mobile,Power Bank,2,341,0.1,613.8,354.97,258.83,Retail
SO002108,2025-12-30,Linda Mensah,Lagos,Electronics,Monitor,8,1497,0.1,10778.4,7150.62,3627.78,Online
SO002109,2024-01-20,Blessing Thomas,Accra,Mobile,Tablet,3,1440,0.15,3672.0,2025.81,1646.19,Retail
SO002110,2022-09-15,Linda Musa,Enugu,Electronics,USB Hub,7,759,0.15,4516.05,2966.28,1549.77,Retail
SO002111,2023-04-08,Emeka Thomas,Kano,Accessories,Mouse,3,1139,0.15,2904.45,1649.3,1255.15,Online
SO002112,2025-09-17,Jennifer Anderson,Accra,Accessories,External SSD,7,139,0.2,778.4,435.84,342.56,Wholesale
SO002113,2022-07-06,Tunde Brown,Nairobi,Mobile,Mouse,1,1036,0.05,984.2,728.19,256.01,Wholesale
SO002114,2023-06-20,Jennifer Williams,Kano,Mobile,Smartphone,4,830,0,3320,2720.41,599.59,Retail
SO002115,2024-12-16,Thomas Brown,Ibadan,Office,USB Hub,7,1170,0,8190,5019.5,3170.5,Wholesale
SO002116,2022-08-26,Sarah Brown,Benin City,Computing,USB Hub,6,1119,0.05,6378.3,4010.29,2368.01,Online
